perc_premium_paid_by_cash_credit,age_in_days,Income,application_underwriting_score,no_of_premiums_paid,sourcing_channel,residence_area_type,premium,target,mocked_target
0.391,26289.0,100580.0,99.36,11.0,0,1,5400.0,1.0,0
0.113,14248.0,159080.0,98.28,7.0,2,0,11700.0,1.0,1
0.728,18264.0,111110.0,97.47,16.0,1,1,9600.0,1.0,0
0.14,18264.0,339080.0,99.47,10.0,0,1,1200.0,1.0,0
0.035,20087.0,215080.0,98.71,9.0,1,0,3300.0,1.0,0
0.182,15704.0,120070.0,98.28,18.0,2,0,5400.0,1.0,1
0.104,24467.0,150040.0,99.87,11.0,0,1,11700.0,1.0,1
1.0,21912.0,52530.0,98.21,5.0,0,1,5700.0,1.0,1
0.068,14614.0,212520.0,99.54,6.0,3,1,9600.0,1.0,1
0.465,17162.0,215060.0,99.33,6.0,1,1,15900.0,0.0,0
0.001,17168.0,250140.0,98.36,7.0,0,0,18000.0,1.0,0
0.076,20448.0,277540.0,99.57,7.0,2,0,32700.0,1.0,0
0.016,19717.0,156060.0,97.93,27.0,1,1,11700.0,1.0,1
0.005,18255.0,135070.0,99.04,8.0,3,0,5400.0,1.0,0
0.964,10598.0,66110.0,99.29,8.0,0,0,1200.0,1.0,1
0.039,22642.0,140280.0,98.76,15.0,0,1,13800.0,1.0,0
0.114,24467.0,327520.0,99.69,8.0,0,1,15900.0,1.0,0
0.0,24462.0,252060.0,97.39,8.0,0,1,22200.0,1.0,1
0.173,20819.0,286110.0,99.57,8.0,0,1,20100.0,1.0,0
0.014,19720.0,143560.0,99.27,6.0,2,1,7500.0,1.0,1
0.038,25198.0,360100.0,99.89,5.0,1,1,20100.0,1.0,0
0.062,24826.0,231100.0,98.25,15.0,0,1,5400.0,1.0,1
0.471,18621.0,252120.0,99.47,7.0,1,1,11700.0,1.0,0
0.002,18265.0,112600.0,99.89,13.0,0,0,5400.0,1.0,0
0.014,11685.0,78050.0,98.81,6.0,0,0,5400.0,1.0,1
0.688,23375.0,488870.0,99.17,16.0,1,0,3300.0,1.0,1
0.379,19355.0,111070.0,99.83,7.0,0,1,7500.0,1.0,0
0.073,27749.0,132050.0,99.52,8.0,0,0,5400.0,1.0,1
0.028,13517.0,315110.0,99.36,22.0,0,1,13800.0,1.0,0
0.265,15344.0,361080.0,99.18,13.0,2,0,20100.0,1.0,0
0.259,20086.0,300160.0,99.58,12.0,1,0,1200.0,1.0,0
0.186,24466.0,221940.0,98.25,17.0,0,0,9600.0,1.0,0
0.074,22643.0,471080.0,99.32,17.0,1,0,18000.0,1.0,0
0.127,18625.0,209030.0,99.39,13.0,4,1,9600.0,1.0,1
0.488,12785.0,72700.0,96.69,9.0,0,0,1200.0,1.0,1
0.02,18989.0,180040.0,99.16,12.0,0,1,11700.0,1.0,0
0.284,14979.0,105540.0,99.12,12.0,2,1,3300.0,1.0,1
0.029,24099.0,296740.0,99.39,8.0,0,1,28500.0,1.0,0
0.049,23740.0,108950.0,99.39,24.0,0,1,7500.0,1.0,1
0.105,15335.0,165040.0,98.8,8.0,2,0,7500.0,1.0,0
0.099,21182.0,168110.0,99.13,7.0,0,0,7500.0,1.0,1
0.92,18986.0,90050.0,98.49,6.0,1,0,3300.0,1.0,1
0.31,23371.0,205830.0,98.66,12.0,0,0,20100.0,1.0,0
0.756,17528.0,233290.0,97.86,16.0,2,0,18000.0,1.0,0
0.025,24832.0,60150.0,99.18,11.0,0,0,1200.0,1.0,1
0.303,15343.0,114110.0,98.91,10.0,1,1,5400.0,0.0,0
0.013,15700.0,48120.0,99.36,5.0,0,0,1200.0,1.0,1
0.001,19351.0,75150.0,99.66,8.0,0,1,5700.0,1.0,1
0.006,13153.0,294680.0,99.66,10.0,0,0,20100.0,1.0,1
0.151,26652.0,102030.0,98.73,20.0,0,1,7500.0,1.0,0
0.099,18990.0,187600.0,99.86,10.0,3,1,15900.0,1.0,1
0.761,12425.0,82950.0,99.56,8.0,2,1,3300.0,1.0,0
0.137,10964.0,78100.0,97.14,6.0,0,1,3300.0,1.0,1
0.686,20448.0,253280.0,98.04,17.0,0,1,15900.0,1.0,1
0.024,28483.0,175120.0,99.25,12.0,0,0,11700.0,1.0,0
0.612,18625.0,217820.0,97.78,11.0,1,1,11700.0,1.0,0
0.671,25197.0,94930.0,99.41,13.0,1,1,7500.0,0.0,1
0.0,18625.0,125050.0,99.89,7.0,0,0,5700.0,1.0,1
0.989,15706.0,227880.0,98.85,11.0,2,1,11700.0,1.0,0
0.016,19725.0,132090.0,98.7,11.0,0,1,9600.0,1.0,0
0.222,24829.0,167610.0,99.4,6.0,0,1,11700.0,1.0,0
0.992,16434.0,102150.0,99.25,9.0,0,0,1200.0,0.0,0
0.037,28120.0,165130.0,99.88,8.0,1,1,7500.0,1.0,0
0.02,20088.0,110440.0,98.4,7.0,0,1,3300.0,1.0,0
0.81,16797.0,117050.0,98.71,14.0,2,0,7500.0,1.0,1
0.131,23375.0,202550.0,98.92,12.0,0,0,7500.0,1.0,0
0.675,19360.0,366150.0,98.95,9.0,2,1,24300.0,1.0,0
0.08,17899.0,275120.0,99.03,18.0,3,0,3300.0,1.0,1
0.0,14242.0,50790.0,98.75,9.0,0,1,1200.0,1.0,0
0.302,22271.0,150070.0,99.18,7.0,0,0,11700.0,1.0,1
0.939,14977.0,208570.0,99.14,9.0,3,1,15900.0,1.0,1
1.0,9866.0,31350.0,99.31,5.0,0,1,1200.0,1.0,0
0.016,11323.0,63090.0,99.89,6.0,0,1,1200.0,1.0,1
0.003,22641.0,230060.0,99.26,8.0,0,1,15900.0,1.0,1
0.121,8409.0,27100.0,99.89,4.0,0,1,5700.0,1.0,0
0.05,14979.0,200090.0,99.73,6.0,2,1,13800.0,1.0,0
1.0,12056.0,137590.0,98.48,9.0,2,1,7500.0,1.0,1
0.134,25556.0,61140.0,98.99,6.0,0,1,3300.0,1.0,0
0.362,10965.0,54070.0,99.51,8.0,1,1,3300.0,1.0,0
0.073,15707.0,160420.0,99.88,6.0,0,0,1200.0,1.0,0
0.15,27023.0,150150.0,99.69,6.0,0,1,7500.0,1.0,1
0.079,15338.0,105090.0,98.31,8.0,0,1,9600.0,1.0,1
0.023,25929.0,98870.0,99.89,7.0,0,1,3300.0,1.0,1
0.195,20820.0,350050.0,99.3,24.0,1,1,41100.0,1.0,1
1.0,16069.0,231080.0,99.61,5.0,0,1,11700.0,1.0,0
0.476,11686.0,195140.0,98.25,19.0,0,1,18000.0,1.0,0
0.667,11323.0,115100.0,98.74,7.0,0,1,5400.0,1.0,1
0.132,20084.0,510550.0,99.52,6.0,0,1,36900.0,1.0,0
0.176,24462.0,282640.0,99.48,17.0,0,1,3300.0,1.0,1
0.004,20449.0,175050.0,99.07,14.0,1,1,7500.0,1.0,1
0.354,20080.0,225060.0,99.35,8.0,0,1,13800.0,1.0,1
0.248,18994.0,78090.0,97.98,8.0,2,1,5400.0,1.0,0
1.0,25199.0,315100.0,99.46,14.0,0,0,15900.0,1.0,1
0.197,21546.0,225110.0,99.26,17.0,0,1,13800.0,1.0,1
0.0,16801.0,225130.0,99.3,13.0,2,1,9600.0,0.0,0
0.628,15705.0,207570.0,98.76,15.0,2,0,9600.0,1.0,1
0.042,23003.0,90140.0,99.88,5.0,0,1,7500.0,1.0,1
0.079,20083.0,349770.0,98.49,11.0,0,1,18000.0,1.0,0
0.957,21912.0,200070.0,99.03,9.0,0,0,1200.0,1.0,1
0.087,16797.0,270100.0,99.27,6.0,0,1,11700.0,1.0,0
0.017,12423.0,77220.0,99.03,10.0,2,0,3300.0,1.0,1
0.067,14606.0,142170.0,99.44,4.0,2,1,9600.0,1.0,0
0.101,16801.0,173540.0,99.28,9.0,0,1,5400.0,1.0,1
0.362,16436.0,120070.0,98.76,9.0,2,0,7500.0,1.0,1
0.392,18255.0,315990.0,98.53,13.0,0,0,15900.0,1.0,0
1.0,9139.0,61100.0,99.35,3.0,0,1,3300.0,1.0,1
0.0,21540.0,30900.0,92.82,9.0,0,0,1200.0,1.0,1
0.249,8775.0,24710.0,98.3,7.0,0,0,3300.0,1.0,1
0.927,17163.0,67730.0,99.88,5.0,3,1,5400.0,1.0,0
0.023,24470.0,129140.0,99.85,22.0,0,0,5400.0,1.0,0
0.24,20080.0,270080.0,99.6,19.0,0,1,26400.0,1.0,0
0.204,27752.0,242280.0,99.08,15.0,0,1,11700.0,1.0,0
0.305,17529.0,208700.0,99.09,15.0,2,1,13800.0,1.0,0
0.783,11327.0,267870.0,98.66,15.0,0,0,22200.0,1.0,0
0.059,10956.0,42040.0,95.19,9.0,0,1,5700.0,1.0,0
0.978,20812.0,475140.0,99.73,3.0,0,1,22200.0,1.0,1
0.392,23733.0,294130.0,99.21,8.0,0,1,20100.0,1.0,1
0.232,28840.0,102130.0,98.6,10.0,1,1,3300.0,1.0,0
0.317,12424.0,225070.0,99.34,14.0,0,1,11700.0,1.0,0
1.0,19724.0,375130.0,98.97,6.0,0,0,41100.0,1.0,1
0.223,28484.0,153090.0,99.11,7.0,0,0,7500.0,1.0,0
0.475,20813.0,230020.0,99.03,12.0,2,1,11700.0,1.0,1
0.135,24830.0,315120.0,99.81,14.0,0,0,20100.0,1.0,1
0.384,17160.0,273090.0,99.05,14.0,2,1,34800.0,1.0,0
0.059,26657.0,600030.0,99.33,14.0,2,0,24300.0,1.0,0
0.047,24462.0,115790.0,99.19,14.0,0,1,9600.0,1.0,0
0.997,18991.0,82540.0,97.74,12.0,2,1,7500.0,1.0,0
0.671,19723.0,220620.0,99.08,14.0,1,0,9600.0,1.0,0
0.144,29211.0,87030.0,99.44,19.0,0,1,3300.0,1.0,1
0.534,20447.0,72080.0,98.44,9.0,0,1,5400.0,1.0,1
0.2,17891.0,322390.0,98.32,17.0,2,1,3300.0,1.0,0
0.806,17894.0,111120.0,97.31,14.0,3,1,7500.0,1.0,1
0.0,14614.0,84120.0,99.15,13.0,1,1,3300.0,0.0,0
1.0,22642.0,870840.0,99.45,8.0,0,1,39000.0,1.0,0
0.006,10229.0,120120.0,99.89,23.0,0,1,1200.0,1.0,0
1.0,23372.0,210050.0,99.74,3.0,0,1,9600.0,1.0,0
0.648,18263.0,400130.0,99.6,9.0,1,0,20100.0,1.0,0
1.0,23008.0,164400.0,98.97,6.0,0,1,13800.0,1.0,0
0.369,25557.0,90090.0,99.57,11.0,0,1,5400.0,1.0,1
0.089,20449.0,81150.0,97.44,13.0,2,1,1200.0,1.0,1
0.06,25926.0,90130.0,98.2,26.0,0,1,3300.0,1.0,1
0.005,23008.0,343530.0,99.07,17.0,0,0,15900.0,1.0,1
0.07,22644.0,90030.0,98.58,15.0,0,1,5400.0,1.0,1
1.0,21179.0,45050.0,99.84,7.0,0,0,1200.0,1.0,0
0.031,23370.0,237570.0,99.22,14.0,0,1,15900.0,1.0,1
0.137,19724.0,69150.0,99.72,6.0,1,1,5400.0,1.0,0
0.258,18628.0,75130.0,98.89,15.0,2,1,3300.0,1.0,0
0.052,16067.0,216320.0,99.04,7.0,0,1,1200.0,1.0,1
0.09,21545.0,102520.0,99.47,23.0,0,0,5400.0,1.0,1
0.023,21540.0,182670.0,99.4,7.0,0,1,7500.0,1.0,1
0.37,17530.0,156080.0,99.46,11.0,2,0,5400.0,0.0,0
1.0,9131.0,138110.0,99.86,3.0,1,0,7500.0,1.0,0
1.0,22645.0,180030.0,98.34,11.0,3,1,1200.0,1.0,1
0.231,12780.0,138070.0,99.42,7.0,3,0,7500.0,1.0,0
1.0,11689.0,69900.0,98.03,5.0,1,1,5700.0,1.0,1
0.34,22640.0,900070.0,99.22,14.0,0,1,60000.0,1.0,1
0.201,21183.0,333100.0,98.88,12.0,1,0,13800.0,1.0,0
0.117,16431.0,130630.0,99.35,11.0,0,1,7500.0,1.0,1
1.0,20453.0,137870.0,99.63,5.0,0,1,5400.0,0.0,1
0.009,13517.0,170990.0,99.73,8.0,1,1,9600.0,1.0,1
0.747,13885.0,240060.0,99.55,8.0,1,0,13800.0,1.0,0
0.756,17166.0,942630.0,99.39,13.0,1,1,43200.0,1.0,1
0.477,23738.0,377440.0,99.1,12.0,0,0,11700.0,1.0,1
0.69,14977.0,90120.0,99.44,11.0,1,0,5400.0,1.0,1
0.0,15702.0,180060.0,99.37,11.0,0,1,1200.0,1.0,0
0.0,18264.0,33030.0,99.83,5.0,0,0,3300.0,1.0,1
0.198,15703.0,300040.0,97.78,21.0,3,1,15900.0,1.0,0
0.023,14607.0,135140.0,99.1,7.0,1,0,3300.0,1.0,1
0.009,21540.0,222080.0,99.57,16.0,1,1,11700.0,1.0,0
0.927,9136.0,66760.0,99.44,7.0,0,0,5700.0,0.0,1
1.0,12421.0,85070.0,99.67,3.0,0,0,7500.0,1.0,0
0.022,18989.0,112610.0,99.18,10.0,0,1,13800.0,1.0,1
0.877,22279.0,130800.0,96.66,13.0,1,1,5400.0,1.0,1
0.179,24104.0,210040.0,99.33,11.0,0,1,11700.0,1.0,1
0.698,11320.0,360090.0,99.35,12.0,1,1,3300.0,1.0,1
0.132,20813.0,181290.0,99.05,10.0,1,0,9600.0,1.0,1
0.2,20453.0,66100.0,98.69,12.0,0,0,3300.0,0.0,1
0.012,10226.0,113840.0,99.54,13.0,0,0,9600.0,1.0,1
0.249,20088.0,72120.0,97.02,13.0,0,1,3300.0,1.0,0
0.035,17168.0,206090.0,97.45,11.0,2,1,22200.0,1.0,1
1.0,11693.0,165120.0,98.86,7.0,2,0,7500.0,1.0,0
0.859,14248.0,190020.0,99.56,7.0,0,0,18000.0,1.0,1
0.25,23000.0,582530.0,99.31,20.0,1,0,3300.0,1.0,1
0.039,19355.0,562600.0,99.07,18.0,3,0,20100.0,1.0,0
0.125,19356.0,256020.0,99.24,6.0,2,0,11700.0,1.0,1
0.399,23006.0,256260.0,99.63,7.0,1,0,22200.0,1.0,0
1.0,21909.0,159000.0,99.07,11.0,1,0,13800.0,1.0,1
0.249,18992.0,600070.0,99.78,16.0,2,1,41100.0,1.0,0
0.864,25920.0,105130.0,99.25,4.0,0,0,5700.0,1.0,1
0.272,14978.0,90110.0,97.89,12.0,0,1,5400.0,1.0,1
0.985,23367.0,102620.0,99.56,4.0,0,0,5400.0,1.0,1
0.661,21178.0,185990.0,98.96,8.0,0,1,11700.0,1.0,0
0.71,21545.0,186050.0,98.67,19.0,1,1,13800.0,1.0,0
1.0,10965.0,66730.0,99.8,2.0,0,0,3300.0,1.0,0
0.576,13877.0,100230.0,99.25,5.0,3,1,9600.0,1.0,1
0.104,8775.0,212620.0,99.8,5.0,0,1,20100.0,1.0,0
0.341,9868.0,225140.0,99.64,16.0,0,1,11700.0,1.0,1
0.389,21547.0,183150.0,98.47,14.0,1,1,18000.0,1.0,0
0.009,28849.0,275150.0,99.38,9.0,1,0,1200.0,1.0,1
0.009,17163.0,150060.0,99.68,8.0,2,0,7500.0,1.0,1
1.0,8401.0,45110.0,99.43,4.0,0,0,1200.0,1.0,1
0.983,21915.0,75140.0,98.49,9.0,0,0,1200.0,0.0,1
0.304,17535.0,229610.0,99.85,7.0,0,1,11700.0,1.0,1
0.009,23367.0,480130.0,99.56,17.0,0,0,3300.0,1.0,0
0.916,13879.0,74960.0,98.84,13.0,0,1,5400.0,1.0,0
0.097,12052.0,263380.0,99.57,6.0,3,1,9600.0,1.0,0
0.01,18256.0,181540.0,99.57,10.0,1,1,11700.0,1.0,0
0.802,18988.0,99130.0,97.6,11.0,1,1,1200.0,1.0,0
0.136,15335.0,180150.0,99.15,9.0,2,1,5400.0,1.0,1
0.0,24834.0,360090.0,99.36,14.0,0,1,20100.0,1.0,0
0.276,18627.0,255030.0,99.21,22.0,1,1,11700.0,1.0,0
0.265,21905.0,290070.0,99.2,9.0,1,1,18000.0,1.0,1
0.272,17169.0,300150.0,99.66,13.0,3,1,5400.0,1.0,1
0.06,20817.0,135140.0,98.27,9.0,1,0,5400.0,1.0,0
0.669,12051.0,75030.0,99.42,6.0,3,0,5400.0,1.0,1
0.551,18991.0,61590.0,95.83,15.0,0,1,5400.0,1.0,0
0.273,20449.0,420110.0,99.19,19.0,0,1,39000.0,1.0,1
0.0,12781.0,135080.0,97.68,14.0,3,1,13800.0,1.0,1
0.433,11687.0,129140.0,99.53,9.0,0,1,9600.0,1.0,0
0.334,15336.0,325020.0,99.18,11.0,3,1,24300.0,1.0,1
0.126,25200.0,125060.0,99.19,7.0,0,1,5400.0,1.0,1
0.691,18624.0,120130.0,99.88,3.0,0,1,7500.0,1.0,1
0.082,28845.0,117100.0,99.13,11.0,1,1,7500.0,1.0,1
0.287,16074.0,176190.0,99.36,7.0,3,1,11700.0,1.0,0
0.04,17898.0,2310070.0,99.86,13.0,1,1,60000.0,1.0,1
0.303,13517.0,158470.0,99.73,8.0,3,0,11700.0,1.0,1
0.031,12417.0,150110.0,99.88,5.0,0,1,7500.0,1.0,1
0.325,20454.0,534060.0,98.12,22.0,0,0,3300.0,1.0,1
0.089,23003.0,230210.0,99.25,11.0,2,0,7500.0,1.0,0
0.0,18626.0,225080.0,99.2,6.0,0,0,11700.0,1.0,1
0.005,27750.0,162580.0,99.58,19.0,0,0,11700.0,1.0,1
0.173,12056.0,165090.0,99.24,9.0,0,1,9600.0,1.0,0
0.033,12057.0,240090.0,98.24,8.0,0,0,5400.0,1.0,0
0.01,28115.0,75150.0,99.45,13.0,0,1,5400.0,1.0,0
0.0,11686.0,105130.0,99.76,4.0,2,0,1200.0,1.0,0
0.195,26290.0,288240.0,99.47,23.0,0,1,30600.0,1.0,1
0.093,10960.0,170770.0,99.42,13.0,2,0,11700.0,1.0,0
0.052,19354.0,300050.0,99.63,17.0,0,1,28500.0,1.0,0
0.702,10232.0,180140.0,98.68,8.0,1,0,13800.0,1.0,0
0.35,19715.0,558970.0,99.45,6.0,2,0,22200.0,1.0,0
0.282,14249.0,105050.0,98.55,13.0,1,0,7500.0,1.0,0
0.698,18991.0,216060.0,99.47,7.0,0,1,11700.0,1.0,1
0.0,22644.0,2490110.0,99.75,12.0,0,1,60000.0,1.0,1
0.147,21545.0,330130.0,99.57,14.0,2,1,15900.0,1.0,0
0.077,16440.0,250120.0,98.65,12.0,4,0,5400.0,1.0,1
0.984,13878.0,150040.0,98.78,10.0,2,0,7500.0,1.0,0
1.0,12422.0,62510.0,99.38,4.0,0,1,5400.0,1.0,0
0.0,24832.0,90080.0,94.52,15.0,0,0,9600.0,1.0,1
0.708,24095.0,84720.0,98.32,7.0,0,1,5400.0,1.0,1
0.429,14607.0,80070.0,98.36,11.0,0,0,5400.0,1.0,0
0.262,23008.0,273080.0,98.93,11.0,0,1,20100.0,1.0,1
0.066,9867.0,57030.0,99.86,9.0,0,0,3300.0,1.0,0
0.004,31769.0,60030.0,99.61,6.0,0,1,5400.0,1.0,0
0.065,12790.0,120030.0,99.88,4.0,0,1,1200.0,1.0,0
0.742,15709.0,172060.0,99.48,13.0,1,1,1200.0,0.0,0
0.0,12415.0,43920.0,98.1,7.0,0,1,5700.0,1.0,0
0.023,35047.0,212560.0,99.88,7.0,0,1,11700.0,1.0,0
1.0,10229.0,54100.0,97.67,6.0,0,1,5700.0,1.0,1
0.947,27021.0,120590.0,99.1,20.0,0,0,3300.0,1.0,1
0.002,15702.0,180110.0,99.77,5.0,0,0,7500.0,1.0,0
1.0,13884.0,54110.0,98.76,6.0,1,0,5400.0,1.0,1
0.0,15710.0,348570.0,99.32,8.0,2,1,22200.0,1.0,0
0.042,17530.0,357540.0,99.43,16.0,0,1,18000.0,1.0,1
0.672,19719.0,195060.0,99.15,5.0,1,1,18000.0,1.0,0
0.561,8774.0,48630.0,99.68,5.0,0,0,5400.0,1.0,1
0.01,31761.0,153190.0,99.18,13.0,0,1,3300.0,1.0,0
0.89,14971.0,161400.0,99.5,7.0,0,0,11700.0,1.0,0
0.531,10597.0,111080.0,99.39,5.0,2,0,9600.0,1.0,1
0.084,23370.0,374870.0,99.52,11.0,0,0,26400.0,1.0,0
0.128,21178.0,143020.0,99.0,9.0,1,1,1200.0,0.0,0
1.0,8409.0,48040.0,99.63,3.0,0,0,1200.0,1.0,0
0.085,13517.0,255150.0,99.48,10.0,1,0,15900.0,1.0,1
0.342,22271.0,264030.0,99.08,12.0,2,1,11700.0,1.0,1
0.232,12422.0,360040.0,99.31,8.0,2,0,18000.0,1.0,0
1.0,12416.0,270080.0,98.97,5.0,0,0,1200.0,1.0,0
0.119,21182.0,345120.0,98.68,9.0,1,0,13800.0,1.0,1
1.0,14249.0,102110.0,99.06,4.0,1,0,5700.0,1.0,0
0.113,18623.0,48090.0,99.14,5.0,0,1,5700.0,1.0,0
0.651,22279.0,242040.0,98.85,15.0,0,1,5400.0,1.0,1
0.065,20812.0,352640.0,99.57,8.0,0,1,18000.0,1.0,0
0.306,22280.0,540140.0,98.72,16.0,0,1,28500.0,1.0,1
0.327,18994.0,236540.0,99.51,15.0,1,1,9600.0,1.0,0
1.0,26290.0,78100.0,99.65,5.0,0,1,7500.0,1.0,1
0.493,16801.0,300150.0,98.78,16.0,3,1,22200.0,1.0,0
0.775,23739.0,255130.0,98.52,12.0,2,1,13800.0,1.0,0
0.874,12059.0,434650.0,98.96,13.0,0,1,11700.0,1.0,0
0.748,21544.0,327840.0,98.55,9.0,1,1,20100.0,1.0,1
0.651,11687.0,92340.0,99.62,7.0,0,1,7500.0,1.0,0
0.007,27753.0,168520.0,98.87,32.0,0,1,15900.0,1.0,1
0.169,25923.0,186060.0,99.4,18.0,0,1,7500.0,1.0,0
0.535,12784.0,76850.0,98.83,10.0,0,0,9600.0,1.0,1
0.017,12782.0,135070.0,99.04,7.0,2,1,9600.0,1.0,0
0.813,20449.0,134370.0,99.17,4.0,3,1,7500.0,1.0,1
0.944,20085.0,288140.0,99.18,18.0,3,0,5400.0,1.0,0
0.477,12781.0,150150.0,99.29,8.0,0,1,11700.0,1.0,1
0.953,14607.0,60120.0,98.08,7.0,0,1,5700.0,1.0,0
0.516,24096.0,69060.0,98.33,6.0,0,1,5400.0,1.0,1
1.0,25928.0,196650.0,99.81,5.0,2,0,13800.0,1.0,1
0.055,18985.0,312130.0,99.21,22.0,1,0,20100.0,1.0,1
0.696,21911.0,210030.0,98.62,15.0,2,1,13800.0,1.0,1
0.09,21183.0,245080.0,99.2,15.0,0,0,1200.0,1.0,1
0.024,22271.0,180080.0,99.5,11.0,1,1,3300.0,1.0,1
0.417,18264.0,336200.0,98.55,19.0,1,0,13800.0,1.0,0
0.008,31036.0,120110.0,99.89,12.0,0,1,5400.0,1.0,1
0.183,24464.0,148410.0,99.22,8.0,0,0,11700.0,1.0,1
0.058,26293.0,137010.0,99.05,10.0,0,1,1200.0,1.0,0
0.137,10233.0,50040.0,99.89,3.0,0,0,5400.0,1.0,0
0.242,17891.0,250080.0,99.22,7.0,2,0,11700.0,1.0,0
0.228,13151.0,510130.0,99.06,9.0,2,1,45300.0,1.0,1
0.513,21547.0,377580.0,99.13,11.0,2,1,7500.0,1.0,0
0.116,19715.0,301540.0,99.19,9.0,1,0,20100.0,1.0,1
0.158,19715.0,95700.0,99.68,8.0,0,0,1200.0,1.0,0
1.0,11695.0,60070.0,99.6,8.0,3,1,5400.0,1.0,0
0.355,14247.0,210090.0,99.13,12.0,2,0,1200.0,1.0,0
0.449,18993.0,1500150.0,99.62,15.0,2,1,57900.0,0.0,0
0.0,18259.0,225100.0,99.68,9.0,2,1,5400.0,1.0,0
0.031,30668.0,120390.0,99.88,10.0,0,0,5400.0,1.0,1
0.061,28484.0,168080.0,99.72,7.0,0,1,7500.0,1.0,1
0.003,12419.0,112530.0,98.62,9.0,0,1,9600.0,1.0,1
0.007,16074.0,201050.0,99.28,23.0,2,0,7500.0,1.0,1
0.012,20448.0,150360.0,99.89,8.0,0,1,5400.0,1.0,0
0.099,22642.0,210140.0,99.85,13.0,0,1,13800.0,0.0,1
0.386,11322.0,150810.0,98.68,10.0,1,1,7500.0,1.0,1
0.479,23007.0,210100.0,98.86,7.0,0,1,13800.0,1.0,0
0.006,21181.0,225150.0,99.43,12.0,0,0,26400.0,1.0,0
0.394,17166.0,339570.0,98.84,12.0,3,0,9600.0,1.0,0
0.268,20811.0,387510.0,99.21,22.0,3,1,24300.0,1.0,1
0.426,23006.0,40120.0,99.74,4.0,0,1,3300.0,1.0,1
0.069,29207.0,147120.0,98.37,10.0,2,0,13800.0,1.0,0
0.142,12419.0,126080.0,99.25,10.0,0,1,5400.0,1.0,1
1.0,11330.0,180040.0,99.16,7.0,3,1,9600.0,1.0,0
0.921,12425.0,326810.0,98.77,12.0,2,0,13800.0,1.0,0
0.484,19353.0,212570.0,98.45,9.0,1,1,3300.0,1.0,1
0.029,30665.0,90100.0,99.88,11.0,0,1,3300.0,1.0,1
0.025,21178.0,150030.0,99.07,15.0,0,1,5400.0,1.0,0
0.341,11687.0,66090.0,98.7,9.0,2,1,5400.0,1.0,0
0.257,18995.0,258100.0,98.67,13.0,2,1,11700.0,1.0,1
0.024,21910.0,285140.0,99.26,22.0,1,1,5400.0,1.0,1
0.018,15345.0,154550.0,97.1,15.0,0,1,9600.0,1.0,1
1.0,15708.0,88890.0,98.88,8.0,3,1,5400.0,0.0,1
0.0,18992.0,247980.0,99.24,10.0,2,0,11700.0,1.0,0
0.236,18622.0,187260.0,99.06,13.0,0,1,11700.0,1.0,1
0.893,25561.0,186150.0,98.86,11.0,0,1,1200.0,1.0,0
1.0,11695.0,86520.0,99.7,6.0,0,1,1200.0,1.0,1
0.965,11693.0,72050.0,98.2,13.0,3,0,7500.0,1.0,1
0.093,12423.0,30090.0,94.07,10.0,0,1,1200.0,1.0,1
0.0,19721.0,148970.0,98.66,7.0,2,0,9600.0,1.0,0
0.012,14615.0,270100.0,98.37,9.0,2,1,15900.0,1.0,1
0.0,18260.0,120050.0,98.84,8.0,2,0,5400.0,1.0,1
0.084,17169.0,187250.0,99.37,13.0,2,1,11700.0,1.0,1
0.247,23003.0,372060.0,99.02,24.0,1,1,3300.0,1.0,1
0.932,23733.0,73540.0,98.94,15.0,0,0,1200.0,1.0,1
0.459,12781.0,96110.0,99.22,6.0,3,1,5400.0,1.0,0
0.169,25564.0,230130.0,99.83,9.0,0,0,11700.0,1.0,0
0.184,14978.0,242640.0,99.39,15.0,2,0,7500.0,1.0,0
1.0,9861.0,38520.0,98.81,5.0,0,0,5700.0,0.0,0
0.127,22645.0,179560.0,99.72,20.0,0,1,1200.0,1.0,1
0.822,23368.0,132030.0,98.21,7.0,0,0,5400.0,1.0,0
0.062,28845.0,360080.0,99.61,19.0,0,1,7500.0,1.0,0
0.187,9864.0,67650.0,99.41,5.0,0,1,1200.0,1.0,1
0.364,13148.0,123040.0,98.91,9.0,0,0,5400.0,1.0,1
0.898,9868.0,235040.0,99.12,8.0,3,0,22200.0,1.0,0
0.528,17529.0,45080.0,97.24,12.0,2,1,5700.0,1.0,0
0.022,29210.0,175030.0,99.89,7.0,0,1,13800.0,1.0,1
0.0,20814.0,405080.0,99.66,13.0,0,1,18000.0,1.0,1
0.028,14978.0,275090.0,99.09,10.0,0,1,18000.0,1.0,1
0.613,18260.0,70410.0,98.62,7.0,3,0,1200.0,1.0,1
1.0,14612.0,118040.0,99.66,4.0,2,0,5400.0,1.0,0
0.043,16433.0,750030.0,99.5,10.0,2,1,57900.0,1.0,0
0.104,15703.0,300080.0,98.67,8.0,3,0,24300.0,1.0,1
0.174,11327.0,69100.0,98.37,11.0,0,1,5400.0,1.0,1
1.0,17530.0,282260.0,99.39,5.0,3,0,13800.0,0.0,1
0.076,15700.0,484650.0,99.35,14.0,3,1,28500.0,1.0,0
0.147,12424.0,162080.0,99.15,17.0,0,0,7500.0,1.0,0
0.277,21181.0,275200.0,99.7,5.0,0,0,13800.0,1.0,1
0.415,22635.0,370670.0,99.38,7.0,2,1,22200.0,1.0,1
